"Date","EMP ID","Product ID","Unit Sold"
"2019-02-23","10018","P10016","260"
"2019-02-23","10016","P10012","209"
"2019-02-23","10008","P10017","74"
"2019-02-23","10009","P10011","118"
"2019-02-23","10013","P10010","66"
"2019-02-23","10006","P10027","110"
"2019-02-23","10001","P10021","190"
"2019-02-23","10020","P10007","145"
"2019-02-23","10016","P10027","231"
"2019-02-23","10004","P10008","57"
"2019-02-23","10017","P10016","263"
"2019-02-23","10003","P10021","138"
"2019-02-23","10013","P10001","79"
"2019-02-23","10002","P10002","288"
"2019-02-24","10014","P10030","135"
"2019-02-24","10018","P10003","273"
"2019-02-24","10020","P10014","159"
"2019-02-24","10008","P10021","157"
"2019-02-24","10016","P10029","103"
"2019-02-24","10016","P10007","244"
"2019-02-24","10005","P10003","153"
"2019-02-24","10008","P10024","168"
"2019-02-24","10006","P10012","227"
"2019-02-24","10013","P10017","95"
"2019-02-24","10007","P10023","73"
"2019-02-24","10017","P10013","163"
"2019-02-24","10009","P10019","246"
"2019-02-24","10011","P10012","70"
"2019-02-24","10004","P10024","171"
"2019-02-24","10003","P10030","150"
"2019-02-24","10019","P10007","269"
"2019-02-24","10011","P10004","298"
"2019-02-24","10018","P10026","73"
"2019-02-24","10006","P10023","265"
"2019-02-24","10008","P10020","198"
"2019-02-24","10005","P10008","71"
"2019-02-24","10007","P10008","79"
"2019-02-24","10012","P10021","71"
"2019-02-24","10006","P10007","198"
"2019-02-24","10007","P10012","180"
"2019-02-24","10008","P10016","51"
"2019-02-24","10006","P10009","90"
"2019-02-24","10015","P10008","75"
"2019-02-24","10012","P10014","124"
"2019-02-24","10020","P10015","240"
"2019-02-24","10010","P10008","160"
"2019-02-24","10006","P10015","296"
"2019-02-24","10001","P10012","113"
"2019-02-24","10006","P10002","109"
"2019-02-24","10019","P10025","69"
"2019-02-24","10003","P10022","253"
"2019-02-24","10009","P10011","212"
"2019-02-24","10004","P10013","113"
"2019-02-24","10017","P10023","196"
"2019-02-24","10007","P10030","193"
"2019-02-24","10012","P10030","232"
"2019-02-24","10010","P10014","59"
"2019-02-24","10019","P10010","169"
"2019-02-24","10009","P10010","148"
"2019-02-24","10020","P10006","58"
"2019-02-24","10001","P10011","231"
"2019-02-24","10014","P10021","189"
"2019-02-24","10001","P10002","92"
"2019-02-24","10013","P10030","249"
"2019-02-24","10001","P10016","143"
"2019-02-24","10004","P10021","210"
"2019-02-24","10007","P10016","125"
"2019-02-24","10007","P10017","249"
"2019-02-24","10017","P10009","80"
"2019-02-24","10010","P10021","186"
"2019-02-24","10020","P10004","236"
"2019-02-24","10002","P10027","202"
"2019-02-24","10003","P10001","97"
"2019-02-25","10012","P10012","97"
"2019-02-25","10009","P10007","111"
"2019-02-25","10015","P10003","292"
"2019-02-25","10003","P10022","103"
"2019-02-25","10017","P10007","102"
"2019-02-25","10003","P10010","158"
"2019-02-25","10020","P10022","262"
"2019-02-25","10016","P10012","231"
"2019-02-25","10016","P10016","151"
"2019-02-25","10011","P10016","113"
"2019-02-25","10020","P10014","60"
"2019-02-25","10012","P10029","284"
"2019-02-25","10010","P10007","167"
"2019-02-25","10002","P10019","207"
"2019-02-25","10007","P10013","136"
"2019-02-25","10013","P10010","88"
"2019-02-25","10001","P10028","188"
"2019-02-25","10014","P10003","291"
"2019-02-25","10015","P10007","225"
"2019-02-25","10010","P10004","288"
"2019-02-25","10012","P10010","270"
"2019-02-25","10013","P10028","109"
"2019-02-25","10006","P10020","271"
"2019-02-25","10015","P10019","158"
"2019-02-25","10005","P10001","96"
"2019-02-25","10015","P10006","110"
"2019-02-25","10015","P10015","197"
"2019-02-25","10011","P10017","168"
"2019-02-25","10013","P10017","73"
"2019-02-25","10020","P10012","187"
"2019-02-25","10012","P10006","250"
"2019-02-25","10009","P10010","51"
"2019-02-25","10019","P10019","85"
"2019-02-25","10007","P10003","242"
"2019-02-25","10018","P10013","258"
"2019-02-25","10009","P10030","290"
"2019-02-25","10002","P10019","129"
"2019-02-25","10005","P10027","108"
"2019-02-25","10002","P10023","204"
"2019-02-25","10008","P10009","253"
"2019-02-25","10015","P10026","155"
"2019-02-25","10006","P10016","158"
"2019-02-25","10006","P10018","50"
"2019-02-25","10007","P10029","56"
"2019-02-25","10013","P10029","157"
"2019-02-25","10011","P10018","80"
"2019-02-25","10018","P10011","225"
"2019-02-25","10020","P10029","51"
"2019-02-25","10009","P10020","110"
"2019-02-25","10006","P10008","204"
"2019-02-25","10003","P10007","225"
"2019-02-25","10016","P10030","251"
"2019-02-25","10013","P10018","250"
"2019-02-25","10016","P10019","222"
"2019-02-25","10010","P10001","50"
"2019-02-25","10017","P10006","286"
"2019-02-25","10013","P10020","226"
"2019-02-25","10012","P10028","119"
"2019-02-25","10009","P10001","87"
"2019-02-26","10012","P10024","132"
"2019-02-26","10008","P10028","276"
"2019-02-26","10016","P10013","246"
"2019-02-26","10015","P10013","267"
"2019-02-26","10011","P10002","148"
"2019-02-26","10014","P10009","197"
"2019-02-26","10009","P10016","124"
"2019-02-26","10007","P10009","102"
"2019-02-26","10013","P10022","160"
"2019-02-26","10015","P10025","242"
"2019-02-26","10005","P10015","230"
"2019-02-26","10003","P10026","188"
"2019-02-26","10005","P10025","208"
"2019-02-26","10003","P10002","275"
"2019-02-26","10003","P10017","283"
"2019-02-26","10013","P10005","277"
"2019-02-26","10006","P10024","81"
"2019-02-26","10017","P10022","174"
"2019-02-26","10015","P10021","173"
"2019-02-26","10016","P10017","168"
"2019-02-26","10012","P10006","52"
"2019-02-26","10019","P10014","189"
"2019-02-26","10009","P10008","252"
"2019-02-26","10006","P10001","59"
"2019-02-26","10016","P10025","126"
"2019-02-26","10019","P10005","57"
"2019-02-26","10019","P10001","69"
"2019-02-26","10001","P10021","120"
"2019-02-26","10006","P10027","245"
"2019-02-26","10014","P10016","271"
"2019-02-26","10001","P10030","63"
"2019-02-26","10008","P10018","250"
"2019-02-26","10010","P10001","249"
"2019-02-26","10009","P10010","54"
"2019-02-26","10015","P10002","236"
"2019-02-26","10014","P10009","231"
"2019-02-26","10002","P10002","109"
"2019-02-26","10017","P10017","284"
"2019-02-26","10012","P10024","59"
"2019-02-26","10001","P10012","85"
"2019-02-26","10003","P10014","204"
"2019-02-26","10014","P10003","75"
"2019-02-26","10019","P10022","99"
"2019-02-26","10012","P10009","118"
"2019-02-26","10017","P10021","116"
"2019-02-26","10018","P10005","262"
"2019-02-26","10006","P10004","125"
"2019-02-26","10016","P10018","145"
"2019-02-26","10005","P10017","130"
"2019-02-26","10002","P10027","185"
"2019-02-26","10012","P10021","92"
"2019-02-26","10017","P10019","65"
"2019-02-26","10001","P10018","164"
"2019-02-26","10008","P10001","141"
"2019-02-26","10006","P10024","126"
"2019-02-26","10014","P10028","159"
"2019-02-26","10010","P10028","173"
"2019-02-26","10003","P10024","98"
"2019-02-26","10004","P10025","197"
"2019-02-27","10006","P10015","136"
"2019-02-27","10008","P10027","185"
"2019-02-27","10006","P10005","66"
"2019-02-27","10020","P10016","111"
"2019-02-27","10010","P10028","112"
"2019-02-27","10008","P10020","217"
"2019-02-27","10006","P10005","86"
"2019-02-27","10013","P10002","69"
"2019-02-27","10019","P10017","70"
"2019-02-27","10009","P10009","153"
"2019-02-27","10013","P10019","280"
"2019-02-27","10018","P10025","95"
"2019-02-27","10019","P10029","70"
"2019-02-27","10020","P10024","192"
"2019-02-27","10008","P10002","292"
"2019-02-27","10004","P10002","67"
"2019-02-27","10014","P10022","254"
"2019-02-27","10009","P10019","105"
"2019-02-27","10017","P10010","241"
"2019-02-27","10008","P10008","261"
"2019-02-27","10013","P10013","91"
"2019-02-27","10010","P10010","106"
"2019-02-27","10002","P10009","137"
"2019-02-27","10002","P10009","211"
"2019-02-27","10013","P10001","193"
"2019-02-27","10004","P10002","284"
"2019-02-27","10007","P10006","218"
"2019-02-27","10007","P10017","66"
"2019-02-27","10020","P10009","122"
"2019-02-27","10011","P10001","176"
"2019-02-27","10018","P10017","278"
"2019-02-27","10012","P10030","250"
"2019-02-27","10006","P10016","286"
"2019-02-27","10019","P10022","128"
"2019-02-27","10008","P10012","196"
"2019-02-27","10012","P10012","286"
"2019-02-27","10007","P10012","106"
"2019-02-27","10012","P10017","250"
"2019-02-27","10007","P10018","164"
"2019-02-27","10015","P10016","134"
"2019-02-27","10004","P10019","87"
"2019-02-27","10010","P10013","296"
"2019-02-27","10016","P10021","103"
"2019-02-27","10015","P10026","223"
"2019-02-27","10020","P10003","123"
"2019-02-27","10003","P10017","144"
"2019-02-27","10014","P10025","223"
"2019-02-27","10005","P10010","240"
"2019-02-27","10010","P10026","218"
"2019-02-27","10017","P10023","72"
"2019-02-27","10008","P10027","106"
"2019-02-27","10011","P10003","136"
"2019-02-27","10005","P10007","101"
"2019-02-27","10018","P10010","80"
"2019-02-27","10015","P10012","133"
"2019-02-27","10013","P10028","267"
"2019-02-27","10017","P10013","73"
"2019-02-27","10002","P10026","59"
"2019-02-27","10009","P10028","97"
"2019-02-28","10020","P10026","263"
"2019-02-28","10012","P10007","138"
"2019-02-28","10016","P10025","110"
"2019-02-28","10014","P10005","86"
"2019-02-28","10001","P10006","76"
"2019-02-28","10003","P10017","60"
"2019-02-28","10015","P10003","56"
"2019-02-28","10006","P10024","58"
"2019-02-28","10010","P10016","286"
"2019-02-28","10007","P10018","185"
"2019-02-28","10015","P10011","233"
"2019-02-28","10015","P10015","209"
"2019-02-28","10007","P10006","223"
"2019-02-28","10018","P10011","124"
"2019-02-28","10011","P10017","137"
"2019-02-28","10006","P10024","265"
"2019-02-28","10019","P10008","91"
"2019-02-28","10001","P10014","95"
"2019-02-28","10002","P10015","232"
"2019-02-28","10009","P10026","233"
"2019-02-28","10001","P10027","176"
"2019-02-28","10014","P10003","140"
"2019-02-28","10006","P10018","203"
"2019-02-28","10003","P10012","162"
"2019-02-28","10012","P10030","182"
"2019-02-28","10012","P10030","277"
"2019-02-28","10004","P10018","283"
"2019-02-28","10003","P10006","98"
"2019-02-28","10014","P10020","235"
"2019-02-28","10003","P10010","298"
"2019-02-28","10019","P10007","187"
"2019-02-28","10009","P10023","270"
"2019-02-28","10011","P10021","79"
"2019-02-28","10003","P10015","85"
"2019-02-28","10013","P10024","180"
"2019-02-28","10020","P10019","246"
"2019-02-28","10011","P10016","266"
"2019-02-28","10007","P10005","240"
"2019-02-28","10013","P10018","219"
"2019-02-28","10012","P10017","223"
"2019-02-28","10012","P10006","243"
"2019-02-28","10003","P10001","156"
"2019-02-28","10017","P10017","207"
"2019-02-28","10019","P10025","181"
"2019-02-28","10006","P10018","131"
"2019-02-28","10008","P10025","240"
"2019-02-28","10017","P10020","166"
"2019-02-28","10003","P10020","268"
"2019-02-28","10006","P10009","260"
"2019-02-28","10007","P10004","109"
"2019-02-28","10005","P10020","134"
"2019-02-28","10018","P10030","224"
"2019-02-28","10001","P10010","275"
"2019-02-28","10004","P10001","261"
"2019-02-28","10016","P10016","170"
"2019-02-28","10002","P10026","258"
"2019-02-28","10010","P10021","271"
"2019-02-28","10008","P10020","190"
"2019-02-28","10019","P10017","250"
"2019-03-01","10017","P10002","76"
"2019-03-01","10011","P10020","258"
"2019-03-01","10007","P10027","268"
"2019-03-01","10018","P10029","143"
"2019-03-01","10018","P10005","183"
"2019-03-01","10019","P10029","223"
"2019-03-01","10007","P10024","285"
"2019-03-01","10013","P10028","280"
"2019-03-01","10018","P10020","80"
"2019-03-01","10016","P10028","87"
"2019-03-01","10001","P10030","208"
"2019-03-01","10019","P10014","158"
"2019-03-01","10017","P10018","116"
"2019-03-01","10019","P10020","98"
"2019-03-01","10006","P10018","181"
"2019-03-01","10014","P10010","176"
"2019-03-01","10010","P10021","128"
"2019-03-01","10010","P10030","179"
"2019-03-01","10017","P10028","83"
"2019-03-01","10011","P10028","226"
"2019-03-01","10014","P10005","172"
"2019-03-01","10001","P10011","209"
"2019-03-01","10014","P10006","260"
"2019-03-01","10017","P10026","85"
"2019-03-01","10015","P10005","158"
"2019-03-01","10005","P10017","208"
"2019-03-01","10010","P10014","68"
"2019-03-01","10015","P10028","79"
"2019-03-01","10015","P10001","117"
"2019-03-01","10010","P10009","82"
"2019-03-01","10009","P10008","148"
"2019-03-01","10012","P10016","184"
"2019-03-01","10014","P10021","210"
"2019-03-01","10005","P10009","296"
"2019-03-01","10003","P10015","257"
"2019-03-01","10017","P10009","117"
"2019-03-01","10020","P10018","286"
"2019-03-01","10007","P10012","207"
"2019-03-01","10017","P10004","103"
"2019-03-01","10016","P10026","118"
"2019-03-01","10003","P10021","219"
"2019-03-01","10011","P10027","119"
"2019-03-01","10017","P10007","116"
"2019-03-01","10004","P10015","127"
"2019-03-01","10001","P10002","294"
"2019-03-01","10002","P10023","106"
"2019-03-01","10015","P10014","99"
"2019-03-01","10012","P10001","289"
"2019-03-01","10007","P10011","110"
"2019-03-01","10005","P10027","106"
"2019-03-01","10002","P10013","273"
"2019-03-01","10011","P10030","98"
"2019-03-01","10014","P10010","130"
"2019-03-01","10018","P10024","91"
"2019-03-01","10012","P10021","203"
"2019-03-01","10010","P10027","142"
"2019-03-01","10012","P10010","87"
"2019-03-01","10001","P10008","140"
"2019-03-01","10014","P10013","236"
"2019-03-02","10017","P10004","189"
"2019-03-02","10018","P10006","206"
"2019-03-02","10008","P10014","215"
"2019-03-02","10003","P10019","152"
"2019-03-02","10005","P10007","167"
"2019-03-02","10001","P10021","254"
"2019-03-02","10015","P10021","95"
"2019-03-02","10018","P10022","97"
"2019-03-02","10014","P10020","234"
"2019-03-02","10019","P10010","72"
"2019-03-02","10006","P10001","164"
"2019-03-02","10004","P10008","121"
"2019-03-02","10020","P10005","77"
"2019-03-02","10019","P10024","214"
"2019-03-02","10007","P10001","105"
"2019-03-02","10011","P10016","291"
"2019-03-02","10017","P10014","74"
"2019-03-02","10012","P10009","62"
"2019-03-02","10017","P10019","101"
"2019-03-02","10015","P10005","297"
"2019-03-02","10007","P10001","181"
"2019-03-02","10009","P10019","94"
"2019-03-02","10005","P10002","243"
"2019-03-02","10015","P10010","155"
"2019-03-02","10017","P10006","113"
"2019-03-02","10013","P10010","299"
"2019-03-02","10008","P10001","195"
"2019-03-02","10003","P10021","84"
"2019-03-02","10006","P10007","109"
"2019-03-02","10019","P10015","76"
"2019-03-02","10014","P10006","178"
"2019-03-02","10011","P10008","279"
"2019-03-02","10004","P10017","276"
"2019-03-02","10010","P10019","260"
"2019-03-02","10006","P10006","277"
"2019-03-02","10015","P10001","298"
"2019-03-02","10009","P10013","104"
"2019-03-02","10004","P10007","67"
"2019-03-02","10014","P10002","245"
"2019-03-02","10015","P10021","93"
"2019-03-02","10015","P10007","257"
"2019-03-02","10015","P10001","131"
"2019-03-02","10014","P10029","71"
"2019-03-02","10015","P10030","73"
"2019-03-02","10018","P10010","233"
"2019-03-02","10001","P10023","230"
"2019-03-02","10017","P10014","52"
"2019-03-02","10016","P10014","99"
"2019-03-02","10003","P10018","251"
"2019-03-02","10015","P10029","122"
"2019-03-02","10009","P10012","272"
"2019-03-02","10004","P10001","67"
"2019-03-02","10012","P10008","192"
"2019-03-02","10006","P10018","213"
"2019-03-02","10006","P10026","211"
"2019-03-02","10013","P10005","159"
"2019-03-02","10013","P10020","167"
"2019-03-02","10006","P10024","138"
"2019-03-02","10012","P10029","60"
"2019-03-03","10018","P10009","201"
"2019-03-03","10011","P10004","57"
"2019-03-03","10010","P10025","161"
"2019-03-03","10002","P10002","153"
"2019-03-03","10013","P10012","104"
"2019-03-03","10017","P10022","113"
"2019-03-03","10015","P10013","80"
"2019-03-03","10011","P10002","300"
"2019-03-03","10004","P10020","258"
"2019-03-03","10005","P10030","252"
"2019-03-03","10005","P10019","222"
"2019-03-03","10017","P10002","127"
"2019-03-03","10019","P10025","94"
"2019-03-03","10012","P10023","155"
"2019-03-03","10003","P10009","133"
"2019-03-03","10013","P10014","153"
"2019-03-03","10016","P10006","243"
"2019-03-03","10009","P10025","209"
"2019-03-03","10019","P10016","265"
"2019-03-03","10011","P10027","71"
"2019-03-03","10020","P10023","287"
"2019-03-03","10004","P10021","227"
"2019-03-03","10020","P10001","158"
"2019-03-03","10001","P10011","177"
"2019-03-03","10006","P10007","118"
"2019-03-03","10016","P10030","93"
"2019-03-03","10020","P10009","132"
"2019-03-03","10013","P10022","137"
"2019-03-03","10016","P10007","246"
"2019-03-03","10016","P10007","139"
"2019-03-03","10011","P10022","296"
"2019-03-03","10009","P10023","241"
"2019-03-03","10012","P10015","260"
"2019-03-03","10012","P10016","243"
"2019-03-03","10007","P10028","279"
"2019-03-03","10012","P10007","92"
"2019-03-03","10012","P10023","188"
"2019-03-03","10020","P10029","253"
"2019-03-03","10018","P10006","69"
"2019-03-03","10020","P10007","124"
"2019-03-03","10005","P10019","164"
"2019-03-03","10012","P10006","167"
"2019-03-03","10017","P10008","226"
"2019-03-03","10011","P10022","89"
"2019-03-03","10019","P10025","243"
"2019-03-03","10011","P10011","119"
"2019-03-03","10008","P10021","120"
"2019-03-03","10002","P10029","151"
"2019-03-03","10007","P10005","299"
"2019-03-03","10002","P10027","50"
"2019-03-03","10002","P10026","137"
"2019-03-03","10013","P10027","227"
"2019-03-03","10020","P10004","167"
"2019-03-03","10013","P10008","72"
"2019-03-03","10005","P10013","189"
"2019-03-03","10001","P10004","115"
"2019-03-03","10015","P10003","298"
"2019-03-03","10009","P10028","146"
"2019-03-03","10010","P10003","246"
"2019-03-04","10007","P10006","93"
"2019-03-04","10016","P10017","203"
"2019-03-04","10016","P10023","131"
"2019-03-04","10008","P10015","151"
"2019-03-04","10013","P10010","149"
"2019-03-04","10008","P10018","282"
"2019-03-04","10012","P10008","296"
"2019-03-04","10013","P10006","202"
"2019-03-04","10011","P10011","297"
"2019-03-04","10008","P10030","88"
"2019-03-04","10009","P10025","84"
"2019-03-04","10003","P10029","110"
"2019-03-04","10004","P10011","152"
"2019-03-04","10013","P10012","196"
"2019-03-04","10005","P10006","225"
"2019-03-04","10019","P10018","203"
"2019-03-04","10010","P10004","155"
"2019-03-04","10019","P10014","158"
"2019-03-04","10001","P10019","150"
"2019-03-04","10003","P10014","58"
"2019-03-04","10011","P10017","177"
"2019-03-04","10002","P10006","294"
"2019-03-04","10009","P10006","198"
"2019-03-04","10006","P10001","187"
"2019-03-04","10006","P10016","153"
"2019-03-04","10018","P10020","182"
"2019-03-04","10018","P10012","182"
"2019-03-04","10015","P10016","277"
"2019-03-04","10009","P10012","61"
"2019-03-04","10012","P10011","177"
"2019-03-04","10018","P10004","55"
"2019-03-04","10006","P10006","78"
"2019-03-04","10017","P10002","162"
"2019-03-04","10005","P10001","275"
"2019-03-04","10011","P10008","209"
"2019-03-04","10010","P10023","65"
"2019-03-04","10005","P10024","230"
"2019-03-04","10010","P10006","143"
"2019-03-04","10018","P10016","174"
"2019-03-04","10015","P10024","54"
"2019-03-04","10004","P10018","152"
"2019-03-04","10017","P10016","252"
"2019-03-04","10011","P10016","150"
"2019-03-04","10018","P10025","60"
"2019-03-04","10011","P10024","153"
"2019-03-04","10010","P10018","170"
"2019-03-04","10004","P10010","67"
"2019-03-04","10007","P10028","190"
"2019-03-04","10011","P10011","112"
"2019-03-04","10013","P10011","140"
"2019-03-04","10017","P10005","55"
"2019-03-04","10007","P10003","261"
"2019-03-04","10006","P10012","148"
"2019-03-04","10008","P10030","70"
"2019-03-04","10014","P10025","209"
"2019-03-04","10003","P10023","52"
"2019-03-04","10005","P10014","249"
"2019-03-04","10011","P10012","141"
"2019-03-04","10001","P10026","155"
"2019-03-05","10019","P10003","275"
"2019-03-05","10001","P10006","133"
"2019-03-05","10015","P10012","234"
"2019-03-05","10006","P10001","123"
"2019-03-05","10008","P10021","295"
"2019-03-05","10006","P10020","133"
"2019-03-05","10009","P10001","160"
"2019-03-05","10009","P10019","215"
"2019-03-05","10004","P10027","207"
"2019-03-05","10014","P10007","215"
"2019-03-05","10014","P10015","260"
"2019-03-05","10007","P10004","117"
"2019-03-05","10018","P10022","196"
"2019-03-05","10005","P10026","66"
"2019-03-05","10009","P10013","85"
"2019-03-05","10003","P10007","91"
"2019-03-05","10002","P10004","50"
"2019-03-05","10003","P10003","182"
"2019-03-05","10008","P10003","216"
"2019-03-05","10008","P10024","87"
"2019-03-05","10009","P10001","201"
"2019-03-05","10013","P10006","59"
"2019-03-05","10005","P10007","247"
"2019-03-05","10003","P10028","226"
"2019-03-05","10002","P10001","230"
"2019-03-05","10014","P10008","195"
"2019-03-05","10018","P10023","50"
"2019-03-05","10004","P10004","263"
"2019-03-05","10002","P10016","126"
"2019-03-05","10011","P10003","236"
"2019-03-05","10004","P10015","95"
"2019-03-05","10003","P10020","122"
"2019-03-05","10005","P10029","109"
"2019-03-05","10001","P10007","55"
"2019-03-05","10005","P10023","128"
"2019-03-05","10004","P10013","199"
"2019-03-05","10020","P10008","201"
"2019-03-05","10007","P10016","146"
"2019-03-05","10013","P10019","169"
"2019-03-05","10015","P10029","163"
"2019-03-05","10020","P10020","216"
"2019-03-05","10009","P10005","119"
"2019-03-05","10006","P10025","90"
"2019-03-05","10018","P10020","282"
"2019-03-05","10009","P10027","245"
"2019-03-05","10003","P10010","191"
"2019-03-05","10006","P10025","134"
"2019-03-05","10001","P10022","285"
"2019-03-05","10009","P10021","201"
"2019-03-05","10015","P10007","118"
"2019-03-05","10006","P10009","89"
"2019-03-05","10020","P10020","198"
"2019-03-05","10020","P10025","181"
"2019-03-05","10004","P10015","185"
"2019-03-05","10009","P10008","236"
"2019-03-05","10016","P10017","225"
"2019-03-05","10015","P10015","229"
"2019-03-05","10015","P10002","96"
"2019-03-05","10011","P10014","88"
"2019-03-06","10009","P10005","109"
"2019-03-06","10017","P10001","124"
"2019-03-06","10004","P10010","212"
"2019-03-06","10018","P10021","270"
"2019-03-06","10014","P10009","96"
"2019-03-06","10010","P10015","253"
"2019-03-06","10007","P10002","179"
"2019-03-06","10004","P10013","268"
"2019-03-06","10001","P10003","58"
"2019-03-06","10020","P10024","216"
"2019-03-06","10020","P10011","250"
"2019-03-06","10020","P10012","295"
"2019-03-06","10015","P10004","123"
"2019-03-06","10007","P10007","169"
"2019-03-06","10005","P10029","59"
"2019-03-06","10007","P10016","239"
"2019-03-06","10012","P10008","141"
"2019-03-06","10005","P10008","185"
"2019-03-06","10005","P10028","162"
"2019-03-06","10001","P10014","178"
"2019-03-06","10020","P10002","109"
"2019-03-06","10016","P10011","207"
"2019-03-06","10009","P10004","192"
"2019-03-06","10014","P10006","97"
"2019-03-06","10019","P10020","211"
"2019-03-06","10011","P10026","300"
"2019-03-06","10020","P10029","233"
"2019-03-06","10012","P10018","139"
"2019-03-06","10016","P10012","169"
"2019-03-06","10004","P10023","120"
"2019-03-06","10012","P10024","63"
"2019-03-06","10013","P10003","128"
"2019-03-06","10017","P10025","153"
"2019-03-06","10020","P10003","134"
"2019-03-06","10001","P10029","178"
"2019-03-06","10003","P10019","159"
"2019-03-06","10006","P10013","240"
"2019-03-06","10019","P10004","80"
"2019-03-06","10019","P10002","252"
"2019-03-06","10016","P10010","118"
"2019-03-06","10010","P10005","220"
"2019-03-06","10001","P10002","203"
"2019-03-06","10012","P10005","143"
"2019-03-06","10007","P10013","265"
"2019-03-06","10001","P10012","79"
"2019-03-06","10009","P10023","189"
"2019-03-06","10011","P10027","160"
"2019-03-06","10018","P10025","178"
"2019-03-06","10009","P10029","149"
"2019-03-06","10012","P10006","177"
"2019-03-06","10016","P10010","110"
"2019-03-06","10002","P10013","186"
"2019-03-06","10009","P10003","148"
"2019-03-06","10020","P10019","62"
"2019-03-06","10010","P10018","298"
"2019-03-06","10014","P10020","156"
"2019-03-06","10002","P10030","296"
"2019-03-06","10013","P10008","95"
"2019-03-06","10012","P10013","180"
"2019-03-07","10003","P10010","266"
"2019-03-07","10020","P10023","102"
"2019-03-07","10015","P10027","54"
"2019-03-07","10018","P10006","129"
"2019-03-07","10019","P10026","250"
"2019-03-07","10012","P10027","118"
"2019-03-07","10017","P10005","70"
"2019-03-07","10007","P10020","115"
"2019-03-07","10002","P10005","194"
"2019-03-07","10012","P10007","163"
"2019-03-07","10010","P10012","278"
"2019-03-07","10008","P10024","134"
"2019-03-07","10009","P10013","277"
"2019-03-07","10001","P10008","219"
"2019-03-07","10004","P10005","155"
"2019-03-07","10002","P10008","169"
"2019-03-07","10020","P10017","234"
"2019-03-07","10019","P10029","197"
"2019-03-07","10018","P10003","138"
"2019-03-07","10020","P10021","214"
"2019-03-07","10019","P10011","131"
"2019-03-07","10011","P10025","163"
"2019-03-07","10004","P10012","242"
"2019-03-07","10006","P10012","254"
"2019-03-07","10003","P10022","233"
"2019-03-07","10017","P10008","244"
"2019-03-07","10013","P10022","106"
"2019-03-07","10003","P10015","200"
"2019-03-07","10008","P10023","159"
"2019-03-07","10003","P10021","219"
"2019-03-07","10001","P10016","77"
"2019-03-07","10004","P10005","156"
"2019-03-07","10014","P10018","222"
"2019-03-07","10018","P10021","130"
"2019-03-07","10019","P10024","210"
"2019-03-07","10003","P10030","127"
"2019-03-07","10017","P10004","70"
"2019-03-07","10013","P10004","173"
"2019-03-07","10005","P10025","200"
"2019-03-07","10007","P10027","250"
"2019-03-07","10008","P10026","223"
"2019-03-07","10010","P10028","63"
"2019-03-07","10009","P10027","145"
"2019-03-07","10014","P10024","227"
"2019-03-07","10020","P10008","57"
"2019-03-07","10010","P10018","195"
"2019-03-07","10017","P10021","109"
"2019-03-07","10020","P10023","277"
"2019-03-07","10016","P10005","51"
"2019-03-07","10004","P10006","84"
"2019-03-07","10019","P10010","90"
"2019-03-07","10005","P10008","131"
"2019-03-07","10002","P10024","278"
"2019-03-07","10005","P10017","273"
"2019-03-07","10001","P10019","61"
"2019-03-07","10004","P10010","251"
"2019-03-07","10016","P10020","207"
"2019-03-07","10001","P10005","239"
"2019-03-07","10015","P10021","218"
"2019-03-08","10015","P10027","100"
"2019-03-08","10002","P10002","202"
"2019-03-08","10001","P10027","172"
"2019-03-08","10005","P10009","153"
"2019-03-08","10009","P10015","203"
"2019-03-08","10019","P10022","194"
"2019-03-08","10004","P10026","265"
"2019-03-08","10011","P10011","206"
"2019-03-08","10009","P10016","126"
"2019-03-08","10006","P10009","89"
"2019-03-08","10010","P10025","73"
"2019-03-08","10013","P10027","272"
"2019-03-08","10003","P10021","144"
"2019-03-08","10007","P10003","253"
"2019-03-08","10013","P10017","172"
"2019-03-08","10010","P10019","210"
"2019-03-08","10014","P10012","265"
"2019-03-08","10005","P10004","137"
"2019-03-08","10019","P10009","183"
"2019-03-08","10012","P10023","106"
"2019-03-08","10014","P10020","92"
"2019-03-08","10015","P10003","94"
"2019-03-08","10002","P10029","95"
"2019-03-08","10002","P10012","118"
"2019-03-08","10017","P10029","295"
"2019-03-08","10011","P10027","154"
"2019-03-08","10005","P10009","65"
"2019-03-08","10015","P10007","160"
"2019-03-08","10015","P10010","233"
"2019-03-08","10015","P10016","284"
"2019-03-08","10015","P10018","285"
"2019-03-08","10011","P10018","129"
"2019-03-08","10006","P10015","121"
"2019-03-08","10006","P10009","110"
"2019-03-08","10004","P10016","137"
"2019-03-08","10011","P10016","70"
"2019-03-08","10006","P10015","283"
"2019-03-08","10002","P10005","172"
"2019-03-08","10020","P10002","70"
"2019-03-08","10010","P10022","180"
"2019-03-08","10013","P10004","62"
"2019-03-08","10018","P10023","128"
"2019-03-08","10012","P10023","300"
"2019-03-08","10011","P10005","248"
"2019-03-08","10004","P10016","225"
"2019-03-08","10006","P10008","192"
"2019-03-08","10012","P10004","71"
"2019-03-08","10018","P10007","181"
"2019-03-08","10019","P10028","60"
"2019-03-08","10020","P10026","65"
"2019-03-08","10013","P10007","89"
"2019-03-08","10003","P10026","57"
"2019-03-08","10020","P10003","193"
"2019-03-08","10018","P10010","246"
